player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,blk_pos,dreb_pos,oreb_pos,stl_pos,ast_shot_made,pos
203090,8597,Maurice Harkless,N,Maurice,81,Harkless,Forward,Active,4,1610612757,Trail Blazers,220,246,81,45,73,38,139,31,16,28,10,1.0,0.6,0.6,2.4,1.8,1.1,80.0,24.4,0.9,1.8,1.4,3.3,1.2,1.1,1.2,7.75,1.89,4.66,2.83,0.47,3.44,1.28,1.69,1.09,0.154,0.244,0.602,0.365,0.013,0.05,0.018,0.025,146,3763.04
203091,9359,Royce White,Y,Royce,0,White,,Inactive,1,0,,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.7,0.0,0.0,0.0,0.0,,3.0,,2.0,2.0,,2.0,,1.0,1.0,,,0.667,0.667,0.0,0.0,0.0,0.0,0,12.44
203092,9807,Tyler Zeller,N,Tyler,84,Zeller,Center,Active,4,1610612738,Celtics,253,160,0,75,1,54,101,0,36,0,19,0.5,0.5,0.4,2.6,1.7,1.2,70.0,15.0,1.5,2.0,1.5,4.0,0.3,0.9,1.6,6.39,2.7,2.09,0.84,0.53,2.9,1.46,0.91,0.3,0.251,0.422,0.327,0.132,0.018,0.086,0.049,0.009,123,1973.812
203093,9085,Terrence Jones,Y,Terrence,81,Jones,Forward,Active,4,1610612740,Pelicans,255,407,33,61,68,143,279,11,21,20,55,1.1,1.3,0.8,4.8,2.6,1.6,76.0,27.3,2.1,1.8,2.0,6.9,0.7,0.9,2.7,13.0,5.21,5.09,2.55,1.14,5.96,3.01,1.81,0.83,0.207,0.401,0.392,0.196,0.024,0.087,0.038,0.013,258,4106.8
203094,9847,Andrew Nicholson,N,Andrew,81,Nicholson,Forward,Active,4,1610612764,Wizards,250,64,81,189,8,78,44,26,78,2,30,0.3,0.3,0.2,2.7,0.8,0.6,76.0,15.4,0.7,2.0,1.0,3.4,0.2,0.7,1.55,6.7,2.46,2.69,1.08,0.59,3.19,1.41,1.19,0.42,0.232,0.367,0.401,0.161,0.01,0.087,0.023,0.008,116,2252.208
203095,8791,Evan Fournier,N,Evan,79,Fournier,Guard-Forward,Active,4,1610612753,Magic,205,157,69,69,168,81,92,30,26,59,21,1.5,0.1,0.4,2.2,1.6,1.2,76.0,19.8,0.4,2.4,1.4,2.7,0.4,1.3,1.6,6.51,1.83,3.08,1.83,0.69,3.13,1.29,1.15,0.65,0.246,0.281,0.473,0.281,0.002,0.053,0.011,0.011,147,2725.896
203096,9030,Jared Sullinger,N,Jared,81,Sullinger,Center-Forward,Active,4,1610612761,Raptors,260,317,21,186,187,188,185,6,75,50,68,1.6,0.7,0.7,4.9,2.7,2.1,74.0,27.6,3.3,3.4,2.8,8.1,0.5,1.6,3.16,11.74,5.16,3.42,1.26,1.32,5.55,3.05,1.18,0.35,0.269,0.44,0.291,0.107,0.012,0.087,0.058,0.008,213,3914.176
203098,9394,John Jenkins,Y,John,76,Jenkins,Guard,Active,4,1610612756,Suns,215,16,4,6,14,2,8,0,4,4,0,0.8,0.1,0.3,1.5,0.3,0.3,13.0,12.1,0.2,0.8,0.4,1.7,0.1,0.8,0.83,4.42,0.92,2.67,1.5,0.34,2.17,0.75,1.08,0.58,0.188,0.208,0.604,0.34,0.003,0.06,0.01,0.003,11,226.924
203099,9317,Jared Cunningham,Y,Jared,0,Cunningham,,Inactive,3,0,,0,5,2,6,5,3,2,0,2,1,1,0.6,0.0,0.2,0.4,1.2,1.0,13.0,6.2,0.1,1.2,1.1,0.5,0.2,0.2,0.45,3.0,0.73,1.82,1.09,0.09,1.18,0.45,0.64,0.45,0.152,0.242,0.606,0.364,0.0,0.03,0.006,0.018,3,101.504
203100,8625,Tony Wroten,Y,Tony,78,Wroten,Guard,Active,4,1610612752,Knicks,205,511,18,21,170,88,275,2,7,38,23,3.0,0.2,1.1,2.2,4.5,2.9,72.0,24.5,1.0,2.1,3.3,3.2,1.1,2.8,0.87,6.36,1.35,4.14,2.9,0.39,2.67,0.86,1.42,1.07,0.137,0.212,0.651,0.456,0.004,0.042,0.018,0.021,142,3428.912
203101,10310,Miles Plumlee,Y,Miles,83,Plumlee,Center,Active,4,1610612749,Bucks,249,308,0,80,0,165,204,0,22,0,60,0.5,1.1,0.4,5.4,1.7,0.9,80.0,24.5,2.5,2.3,1.5,7.8,0.6,1.4,2.93,11.0,5.88,2.19,0.66,1.14,5.26,3.19,0.93,0.29,0.267,0.534,0.199,0.06,0.023,0.107,0.05,0.013,169,3943.984
203102,9502,Arnett Moultrie,Y,Arnett,82,Moultrie,Forward,Active,1,1610612755,76ers,240,14,0,21,0,3,8,0,8,0,0,0.2,0.3,0.3,2.0,0.4,0.3,12.0,15.6,0.9,1.8,0.4,2.9,0.7,0.6,1.67,6.33,2.58,2.08,1.17,0.5,2.92,1.42,1.0,0.58,0.263,0.408,0.329,0.184,0.01,0.059,0.027,0.02,12,361.416
203103,9192,Perry Jones,Y,Perry,83,Jones,Forward,Active,3,1610612760,Thunder,235,52,38,45,23,23,33,16,14,6,14,0.4,0.3,0.1,1.4,0.7,0.5,62.0,12.3,0.5,1.0,0.5,1.8,0.2,0.3,0.9,5.09,1.29,2.9,1.78,0.41,1.97,0.72,0.84,0.48,0.177,0.254,0.569,0.349,0.013,0.057,0.019,0.009,66,1470.588
203104,8669,Marquis Teague,Y,Marquis,74,Teague,Guard,Active,1,1610612751,Nets,190,54,0,27,18,20,24,0,6,5,3,1.5,0.1,0.5,1.0,0.9,0.7,40.0,11.1,0.0,1.2,0.7,1.0,0.3,1.0,1.01,4.52,1.03,2.48,1.3,0.39,1.79,0.67,0.73,0.3,0.222,0.228,0.55,0.289,0.006,0.045,0.001,0.012,10,750.484
203105,9895,Festus Ezeli,Y,Festus,83,Ezeli,Center,Active,3,1610612757,Trail Blazers,265,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203106,10046,Jeff Taylor,Y,Jeff,79,Taylor,Forward,Active,2,1610612766,Hornets,225,86,36,48,30,17,51,13,10,5,3,0.8,0.2,0.7,1.7,1.8,1.0,26.0,24.2,0.6,2.4,1.6,2.3,0.5,1.0,1.8,7.64,1.2,4.64,2.92,0.88,3.16,0.72,1.56,0.96,0.236,0.157,0.607,0.382,0.004,0.035,0.012,0.01,64,1269.096
203108,11612,Bernard James,Y,Bernard,82,James,Center,Active,2,1610612742,Mavericks,235,18,0,1,1,3,10,0,0,0,1,0.1,0.3,0.1,0.9,0.4,0.2,30.0,4.9,0.5,0.8,0.4,1.4,0.1,0.3,0.75,2.95,1.65,0.55,0.3,0.3,1.45,0.95,0.2,0.05,0.255,0.559,0.186,0.102,0.027,0.09,0.05,0.01,6,296.444
203109,9637,Jae Crowder,Y,Jae,78,Crowder,Forward,Active,4,1610612738,Celtics,235,80,64,49,88,15,54,27,19,23,7,0.8,0.3,0.2,1.9,0.8,0.6,78.0,16.1,0.6,1.3,0.8,2.5,0.8,0.5,0.95,4.8,1.17,2.68,1.83,0.33,1.97,0.79,0.85,0.55,0.198,0.244,0.558,0.381,0.009,0.06,0.019,0.024,92,2435.576
203110,9761,Draymond Green,N,Draymond,79,Green,Forward,Active,4,1610612744,Warriors,230,156,36,77,129,61,87,14,29,41,16,1.9,0.9,0.3,3.9,1.5,1.0,82.0,21.9,1.0,2.8,1.7,5.0,1.2,1.1,2.11,10.35,3.47,4.77,2.53,0.73,4.32,1.94,1.65,0.75,0.204,0.335,0.461,0.244,0.02,0.088,0.024,0.028,136,3559.308
203111,10119,Orlando Johnson,Y,Orlando,0,Johnson,,Inactive,3,0,,0,33,19,19,28,14,15,4,8,5,4,0.4,0.0,0.3,1.0,0.6,0.4,45.0,8.7,0.2,0.6,0.4,1.2,0.1,0.3,0.64,3.73,1.09,2.0,0.88,0.18,1.58,0.7,0.7,0.36,0.17,0.293,0.537,0.236,0.003,0.059,0.012,0.008,18,734.068
203112,9545,Quincy Acy,Y,Quincy,0,Acy,,Inactive,4,0,,0,76,10,30,5,20,46,3,11,1,5,0.4,0.4,0.2,2.3,0.8,0.6,63.0,13.5,1.1,1.9,0.8,3.4,0.4,0.5,1.37,5.76,2.14,2.25,1.22,0.6,2.56,1.15,0.81,0.47,0.238,0.371,0.391,0.212,0.015,0.085,0.042,0.014,47,1492.612
203113,8771,Quincy Miller,Y,Quincy,81,Miller,Forward,Active,3,1610612765,Pistons,210,85,44,59,50,18,45,15,15,15,4,0.5,0.6,0.3,2.1,1.1,0.8,52.0,15.2,0.7,1.3,0.8,2.8,0.4,0.9,1.0,6.42,2.27,3.15,2.23,0.38,2.77,1.35,1.04,0.6,0.156,0.354,0.49,0.347,0.019,0.066,0.021,0.013,57,1450.424
203114,9235,Khris Middleton,Y,Khris,80,Middleton,Guard-Forward,Active,4,1610612749,Bucks,234,163,98,320,192,81,87,40,143,80,26,2.1,0.2,0.4,3.0,1.7,1.4,82.0,30.0,0.7,3.0,1.5,3.8,1.0,1.5,1.41,9.51,2.31,5.79,3.79,0.51,4.26,1.49,2.26,1.51,0.148,0.243,0.609,0.399,0.004,0.052,0.012,0.017,291,4426.14
203115,9453,Will Barton,Y,Will,78,Barton,Guard-Forward,Active,4,1610612743,Nuggets,175,60,15,38,18,25,39,6,10,4,6,0.8,0.2,0.2,1.4,0.8,0.6,41.0,9.4,0.4,0.8,0.6,1.8,0.2,0.4,0.71,3.67,1.23,1.73,1.2,0.33,1.53,0.67,0.53,0.3,0.191,0.336,0.473,0.327,0.009,0.075,0.021,0.012,35,766.352
203116,9722,Tyshawn Taylor,Y,Tyshawn,0,Taylor,,Inactive,1,0,,0,39,1,21,11,19,16,0,6,3,6,1.6,0.0,0.3,0.5,1.3,1.0,23.0,11.7,0.1,1.3,0.8,0.7,0.5,1.3,0.44,4.94,1.06,3.44,2.31,0.24,2.31,0.63,1.44,0.94,0.089,0.215,0.696,0.468,0.002,0.023,0.006,0.023,10,384.292
203117,9149,Doron Lamb,Y,Doron,76,Lamb,Guard,Active,1,1610612753,Magic,200,13,26,33,64,24,4,12,13,24,10,0.8,0.0,0.1,0.8,0.7,0.5,53.0,13.1,0.2,1.0,0.5,0.9,0.2,0.5,0.61,3.05,0.72,1.72,0.91,0.26,1.42,0.58,0.58,0.28,0.198,0.237,0.565,0.298,0.001,0.03,0.006,0.008,46,1259.788
203118,10357,Mike Scott,Y,Mike,80,Scott,Forward,Active,4,1610612737,Hawks,237,203,49,120,151,105,142,15,48,47,49,0.9,0.1,0.3,2.8,1.7,1.3,80.0,18.5,0.8,1.5,1.4,3.6,0.4,1.0,1.34,6.1,1.95,2.81,1.41,0.54,2.95,1.32,1.09,0.57,0.219,0.32,0.461,0.23,0.002,0.075,0.021,0.01,267,2733.712
203120,9733,Justin Hamilton,Y,Justin,84,Hamilton,Center,Active,2,1610612751,Nets,255,5,1,4,8,2,3,0,1,3,2,0.0,0.0,0.1,0.4,0.6,0.6,8.0,9.0,0.5,1.0,1.1,0.9,0.6,0.5,1.01,4.86,2.14,1.71,0.71,0.43,2.43,1.43,0.57,0.29,0.206,0.441,0.353,0.147,0.0,0.022,0.029,0.036,8,128.2
203121,9744,Darius Miller,Y,Darius,0,Miller,,Inactive,2,0,,0,15,27,54,50,20,8,11,29,14,11,1.0,0.2,0.1,1.0,0.8,0.6,45.0,16.1,0.2,2.0,0.6,1.2,0.5,0.5,1.07,5.0,1.17,2.76,1.93,0.39,2.27,0.9,0.98,0.68,0.215,0.234,0.551,0.385,0.006,0.03,0.006,0.017,53,1095.268
203123,9612,Kostas Papanikolaou,N,Kostas,0,Papanikolaou,,Inactive,1,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203124,9739,Kyle O'Quinn,N,Kyle,82,O'Quinn,Center-Forward,Active,4,1610612752,Knicks,250,142,0,177,3,49,90,0,74,0,22,1.1,1.3,0.3,3.8,1.2,0.8,69.0,17.2,1.4,2.4,1.0,5.3,0.6,1.1,1.57,7.73,3.16,3.0,1.13,0.53,3.3,1.71,1.06,0.35,0.203,0.409,0.388,0.146,0.037,0.111,0.042,0.016,126,2279.164
203128,9238,Furkan Aldemir,N,Furkan,82,Aldemir,Forward-Center,Active,1,1610612755,76ers,240,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203129,9181,Tornike Shengelia,Y,Tornike,0,Shengelia,,Inactive,1,0,,0,17,1,1,5,4,12,0,0,0,1,0.5,0.0,0.2,0.5,0.3,0.1,26.0,6.0,0.2,0.7,0.3,0.6,0.1,0.5,0.35,2.82,0.76,1.71,1.18,0.12,1.12,0.59,0.41,0.24,0.125,0.271,0.604,0.417,0.003,0.039,0.013,0.01,5,239.904
203130,9918,Darius Johnson-Odom,Y,Darius,0,Johnson-Odom,,Inactive,1,0,,0,0,1,3,2,1,0,0,0,0,0,0.3,0.0,0.0,0.7,0.7,0.0,3.0,5.1,0.0,1.0,1.3,0.7,0.3,0.7,1.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.062,0.0,0.031,0,22.4
203133,10122,Robbie Hummel,N,Robbie,81,Hummel,Forward,Active,2,1610612750,Timberwolves,219,17,39,62,50,9,11,10,21,22,3,0.4,0.0,0.1,1.8,0.3,0.3,53.0,12.4,0.7,1.1,0.4,2.5,0.3,0.2,1.07,4.82,1.43,2.32,1.3,0.48,2.34,1.02,0.84,0.52,0.222,0.297,0.481,0.269,0.001,0.072,0.026,0.012,52,1242.896
203135,10032,Robert Sacre,Y,Robert,84,Sacre,Center,Active,4,1610612747,Lakers,270,100,0,87,0,113,69,0,29,0,45,0.8,0.7,0.4,2.6,1.4,1.0,65.0,16.8,1.3,2.1,1.4,3.9,0.4,0.7,1.97,8.54,4.17,2.4,0.94,0.97,4.3,2.25,1.08,0.41,0.23,0.489,0.281,0.11,0.021,0.075,0.036,0.01,117,1998.972
203136,9688,Ognjen Kuzmic,Y,Ognjen,84,Kuzmic,Center,Active,1,1610612744,Warriors,260,6,0,4,0,3,4,0,0,0,1,0.1,0.2,0.0,0.5,0.5,0.2,21.0,4.4,0.5,0.8,0.3,1.0,0.1,0.5,0.78,3.0,1.43,0.79,0.5,0.35,1.5,0.79,0.36,0.07,0.262,0.476,0.262,0.167,0.02,0.055,0.05,0.015,5,187.944
203138,9366,Hollis Thompson,Y,Hollis,80,Thompson,Forward,Active,3,1610612755,76ers,206,121,51,58,116,26,73,24,26,43,5,0.9,0.2,0.3,2.3,0.9,0.7,77.0,22.6,0.9,1.9,0.8,3.2,0.7,0.8,1.23,7.17,1.87,4.07,2.87,0.52,3.43,1.24,1.67,1.08,0.173,0.26,0.567,0.4,0.003,0.047,0.02,0.014,129,3356.956
203139,10683,Viacheslav Kravtsov,N,Viacheslav,0,Kravtsov,,Inactive,1,0,,0,15,0,0,0,0,8,0,0,0,0,0.1,0.1,0.2,0.4,0.4,0.2,20.0,3.0,0.5,0.4,0.2,0.9,0.0,0.3,0.5,1.29,0.5,0.29,0.07,0.29,0.57,0.14,0.14,0.07,0.389,0.389,0.222,0.056,0.008,0.067,0.075,0.0,5,114.516
203141,11390,Mirza Teletovic,N,Mirza,81,Teletovic,Forward,Active,4,1610612749,Bucks,245,91,50,57,298,32,47,20,28,115,10,0.8,0.3,0.3,2.9,0.9,0.6,72.0,19.4,0.8,2.0,0.8,3.7,0.4,0.8,1.77,8.33,2.97,3.59,1.93,0.67,3.77,1.74,1.36,0.67,0.212,0.357,0.431,0.231,0.008,0.075,0.022,0.011,179,2364.944
203142,11939,Chris Copeland,N,Chris,0,Copeland,,Inactive,4,0,,0,25,8,5,71,8,17,3,1,30,4,0.4,0.2,0.1,0.6,0.3,0.2,41.0,6.5,0.2,0.9,0.3,0.8,0.1,0.3,0.63,2.97,1.0,1.34,0.66,0.28,1.31,0.54,0.49,0.2,0.211,0.337,0.452,0.221,0.013,0.048,0.013,0.006,36,519.84
203143,14435,Pablo Prigioni,N,Pablo,75,Prigioni,Guard,Active,4,1610612746,Clippers,185,27,35,15,105,9,16,17,5,48,2,3.5,0.0,0.1,1.4,0.2,0.2,66.0,19.4,0.5,2.0,0.9,2.0,1.0,0.9,0.83,5.41,1.02,3.56,2.0,0.32,2.56,0.76,1.48,0.83,0.154,0.188,0.658,0.37,0.001,0.038,0.015,0.028,51,2305.972
203144,10204,Alexey Shved,N,Alexey,78,Shved,Guard,Active,2,1610612752,Knicks,187,75,13,41,88,19,40,5,4,25,2,1.1,0.3,0.2,1.0,1.4,1.1,63.0,10.5,0.3,0.6,1.2,1.3,0.4,0.8,0.64,3.58,0.89,2.05,1.16,0.22,1.53,0.55,0.76,0.44,0.177,0.249,0.574,0.325,0.012,0.045,0.016,0.019,37,1280.092
203145,10007,Kent Bazemore,Y,Kent,77,Bazemore,Forward-Guard,Active,4,1610612737,Hawks,201,121,26,70,102,24,71,11,26,32,7,1.4,0.2,0.2,1.6,1.6,1.0,67.0,13.6,0.1,1.5,1.4,1.7,0.6,1.2,1.0,5.5,1.65,2.85,1.74,0.43,2.5,1.07,1.0,0.7,0.181,0.3,0.519,0.316,0.007,0.055,0.005,0.022,68,1706.996
203146,9337,Maalik Wayns,Y,Maalik,0,Wayns,,Inactive,1,0,,0,0,0,2,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.7,0.0,2.0,0.0,1.0,1.0,0.0,,1.0,,0.5,0.5,,0.5,,0.0,0.0,,,0.5,0.5,0.0,0.102,0.0,0.102,1,12.88
203147,10634,Chris Smith,Y,Chris,0,Smith,,Inactive,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203148,11313,Brian Roberts,N,Brian,73,Roberts,Guard,Active,4,1610612766,Hornets,173,71,37,218,141,114,27,14,99,50,54,3.3,0.1,0.4,1.7,1.8,1.7,72.0,23.2,0.2,1.8,1.8,1.9,0.6,1.3,1.49,7.03,1.64,3.9,2.39,0.61,3.1,1.17,1.32,0.79,0.212,0.233,0.555,0.34,0.002,0.036,0.005,0.013,100,2861.48
203156,9738,Henry Sims,Y,Henry,82,Sims,Center-Forward,Active,4,1610612751,Nets,248,130,0,97,1,46,68,0,40,0,22,1.1,0.4,0.5,2.9,2.6,2.0,46.0,19.0,2.3,2.5,2.2,5.2,0.6,0.9,2.04,9.6,4.28,3.28,1.15,0.8,4.33,2.45,1.08,0.35,0.214,0.445,0.341,0.12,0.011,0.074,0.058,0.016,77,1652.584
203183,9970,Tony Mitchell,Y,Tony,0,Mitchell,,Inactive,0,0,,0,4,0,0,1,0,3,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,3.0,3.3,0.3,0.0,0.0,0.3,0.3,0.0,,1.5,,1.0,,,0.0,,0.0,,,,0.667,,0.0,0.0,0.057,0.057,2,5.88
203186,9688,Willie Reed,Y,Willie,82,Reed,Forward-Center,Active,1,1610612748,Heat,220,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203187,9705,Chris Johnson,Y,Chris,78,Johnson,Forward,Active,4,1610612762,Jazz,206,55,48,22,79,10,32,22,5,21,5,0.8,0.1,0.4,1.7,1.1,0.9,40.0,19.7,0.8,1.6,1.0,2.4,0.7,0.6,0.91,5.86,1.65,3.3,1.89,0.46,2.84,1.14,1.24,0.65,0.157,0.281,0.562,0.323,0.003,0.042,0.02,0.017,70,1395.572
203197,10247,Diante Garrett,Y,Diante,76,Garrett,Guard,Active,1,1610612762,Jazz,190,48,25,58,70,63,25,12,15,24,25,1.7,0.1,0.2,1.2,0.2,0.1,71.0,14.8,0.2,1.1,0.3,1.4,0.6,1.1,0.89,4.87,1.1,2.88,1.56,0.35,2.13,0.84,0.94,0.47,0.181,0.227,0.592,0.32,0.002,0.042,0.005,0.02,55,1978.588
203200,10094,Justin Holiday,Y,Justin,78,Holiday,Guard,Active,3,1610612752,Knicks,185,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203210,9652,JaMychal Green,N,JaMychal,81,Green,Forward,Active,2,1610612763,Grizzlies,227,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203263,9629,James Nunnally,Y,James,0,Nunnally,,Inactive,0,0,,0,9,11,9,14,3,6,4,1,4,0,0.6,0.2,0.0,1.4,0.7,0.5,13.0,12.7,0.1,0.8,0.6,1.5,0.5,0.5,1.26,5.45,1.55,2.64,2.18,0.45,2.18,0.91,0.82,0.55,0.234,0.283,0.483,0.4,0.006,0.054,0.003,0.018,13,265.324
203268,10193,Jorge Gutierrez,Y,Jorge,75,Gutierrez,Guard,Active,3,1610612766,Hornets,189,22,8,15,4,5,14,1,7,2,1,2.0,0.1,0.3,1.3,0.8,0.6,15.0,16.3,0.2,2.5,1.1,1.5,0.7,0.9,0.67,5.6,1.53,3.4,1.67,0.33,2.53,1.2,1.0,0.4,0.119,0.274,0.607,0.298,0.002,0.04,0.006,0.021,20,350.12
203315,9877,Toure Murry,Y,Toure,0,Murry,,Inactive,2,0,,0,44,4,49,8,24,24,1,21,4,6,1.0,0.0,0.2,0.6,0.8,0.5,51.0,7.3,0.3,0.9,0.6,0.9,0.4,0.7,0.44,3.26,0.61,2.21,1.68,0.24,1.29,0.34,0.71,0.55,0.138,0.185,0.677,0.516,0.001,0.042,0.018,0.026,21,668.872
203318,9458,Glen Rice Jr.,Y,Glen,0,Rice Jr.,,Inactive,1,0,,0,8,2,9,15,3,5,1,0,4,1,0.6,0.1,0.1,1.5,0.6,0.5,11.0,9.9,0.4,0.6,0.5,1.8,0.5,0.8,0.57,4.71,0.71,3.43,1.86,0.28,1.71,0.57,0.86,0.29,0.121,0.152,0.727,0.394,0.004,0.071,0.018,0.026,9,178.84
203382,10942,Aron Baynes,Y,Aron,82,Baynes,Center-Forward,Active,4,1610612765,Pistons,260,87,0,37,0,39,47,0,11,0,13,0.6,0.1,0.3,1.7,0.4,0.4,53.0,9.3,1.1,1.5,0.7,2.7,0.0,0.7,1.12,4.04,1.94,0.98,0.38,0.44,1.88,0.98,0.46,0.13,0.279,0.479,0.242,0.093,0.005,0.09,0.058,0.002,46,842.156
203457,8263,Nerlens Noel,N,Nerlens,83,Noel,Forward-Center,Active,2,1610612755,76ers,228,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
203458,8561,Alex Len,N,Alex,85,Len,Center,Active,3,1610612756,Suns,260,41,0,23,0,14,23,0,4,0,6,0.1,0.4,0.2,1.4,0.7,0.5,42.0,8.6,0.9,1.6,0.6,2.4,0.1,0.6,0.92,3.97,2.27,0.78,0.19,0.52,2.19,1.32,0.35,0.08,0.232,0.571,0.197,0.048,0.024,0.081,0.052,0.005,16,725.52
203459,8994,Allen Crabbe,Y,Allen,78,Crabbe,Guard,Active,3,1610612757,Trail Blazers,215,8,4,8,10,3,3,2,2,4,1,0.4,0.1,0.1,0.5,0.3,0.2,15.0,6.7,0.1,0.7,0.3,0.6,0.1,0.2,0.58,2.17,0.42,1.17,0.75,0.34,0.92,0.33,0.25,0.17,0.27,0.192,0.538,0.346,0.005,0.04,0.005,0.01,9,197.1
203460,9121,Andre Roberson,Y,Andre,79,Roberson,Forward,Active,3,1610612760,Thunder,210,49,8,4,5,2,31,2,0,0,0,0.4,0.3,0.1,1.5,0.3,0.2,40.0,10.0,0.9,1.9,0.4,2.4,0.5,0.5,0.94,4.88,1.28,2.66,1.41,0.43,2.34,0.88,1.03,0.56,0.192,0.263,0.545,0.288,0.013,0.073,0.045,0.024,16,771.592
203461,8655,Anthony Bennett,Y,Anthony,80,Bennett,Forward,Active,3,1610612751,Nets,235,71,11,80,42,21,41,3,22,10,4,0.3,0.2,0.3,2.0,1.3,0.8,52.0,12.7,0.9,1.8,0.9,3.0,0.4,0.9,0.99,4.61,1.35,2.27,1.16,0.36,2.22,0.86,1.0,0.57,0.212,0.294,0.494,0.251,0.006,0.079,0.036,0.016,54,1229.676
203462,8134,Archie Goodwin,Y,Archie,0,Goodwin,,Inactive,3,0,,0,101,13,10,23,20,61,2,2,3,8,0.4,0.2,0.3,1.2,1.1,0.7,52.0,10.2,0.5,0.9,1.1,1.7,0.4,0.8,0.58,3.48,1.13,1.77,1.15,0.14,1.33,0.67,0.52,0.33,0.168,0.323,0.509,0.329,0.01,0.056,0.023,0.018,32,1061.856
203463,8686,Ben McLemore,N,Ben,77,McLemore,Guard,Active,3,1610612758,Kings,195,171,81,158,216,53,98,34,54,61,8,1.0,0.2,0.5,2.2,1.7,1.4,82.0,26.7,0.6,2.5,1.5,2.9,0.5,1.2,1.35,8.58,2.21,5.02,3.23,0.63,4.2,1.4,2.17,1.31,0.156,0.258,0.586,0.377,0.004,0.041,0.012,0.01,189,4146.668
203467,9595,Carrick Felix,Y,Carrick,78,Felix,Guard-Forward,Active,0,1610612739,Cavaliers,201,6,1,3,4,0,5,1,0,1,0,0.6,0.0,0.1,0.7,0.6,0.4,7.0,5.4,0.1,0.6,0.7,0.9,0.0,0.6,0.25,3.0,0.75,2.0,1.25,0.0,1.5,0.5,1.0,0.75,0.083,0.25,0.667,0.417,0.0,0.062,0.012,0.0,7,71.996
